state,statecode,districtData/0/district,districtData/0/notes,districtData/0/active,Confirmed,districtData/0/migratedother,districtData/0/deceased,districtData/0/recovered,districtData/0/delta/confirmed,districtData/0/delta/deceased,districtData/0/delta/recovered,districtData/1/district,districtData/1/notes,districtData/1/active,districtData/1/confirmed,districtData/1/migratedother,districtData/1/deceased,districtData/1/recovered,districtData/1/delta/confirmed,districtData/1/delta/deceased,districtData/1/delta/recovered,districtData/2/district,districtData/2/notes,districtData/2/active,districtData/2/confirmed,districtData/2/migratedother,districtData/2/deceased,districtData/2/recovered,districtData/2/delta/confirmed,districtData/2/delta/deceased,districtData/2/delta/recovered,districtData/3/district,districtData/3/notes,districtData/3/active,districtData/3/confirmed,districtData/3/migratedother,districtData/3/deceased,districtData/3/recovered,districtData/3/delta/confirmed,districtData/3/delta/deceased,districtData/3/delta/recovered,districtData/4/district,districtData/4/notes,districtData/4/active,districtData/4/confirmed,districtData/4/migratedother,districtData/4/deceased,districtData/4/recovered,districtData/4/delta/confirmed,districtData/4/delta/deceased,districtData/4/delta/recovered,districtData/5/district,districtData/5/notes,districtData/5/active,districtData/5/confirmed,districtData/5/migratedother,districtData/5/deceased,districtData/5/recovered,districtData/5/delta/confirmed,districtData/5/delta/deceased,districtData/5/delta/recovered,districtData/6/district,districtData/6/notes,districtData/6/active,districtData/6/confirmed,districtData/6/migratedother,districtData/6/deceased,districtData/6/recovered,districtData/6/delta/confirmed,districtData/6/delta/deceased,districtData/6/delta/recovered,districtData/7/district,districtData/7/notes,districtData/7/active,districtData/7/confirmed,districtData/7/migratedother,districtData/7/deceased,districtData/7/recovered,districtData/7/delta/confirmed,districtData/7/delta/deceased,districtData/7/delta/recovered,districtData/8/district,districtData/8/notes,districtData/8/active,districtData/8/confirmed,districtData/8/migratedother,districtData/8/deceased,districtData/8/recovered,districtData/8/delta/confirmed,districtData/8/delta/deceased,districtData/8/delta/recovered,districtData/9/district,districtData/9/notes,districtData/9/active,districtData/9/confirmed,districtData/9/migratedother,districtData/9/deceased,districtData/9/recovered,districtData/9/delta/confirmed,districtData/9/delta/deceased,districtData/9/delta/recovered,districtData/10/district,districtData/10/notes,districtData/10/active,districtData/10/confirmed,districtData/10/migratedother,districtData/10/deceased,districtData/10/recovered,districtData/10/delta/confirmed,districtData/10/delta/deceased,districtData/10/delta/recovered,districtData/11/district,districtData/11/notes,districtData/11/active,districtData/11/confirmed,districtData/11/migratedother,districtData/11/deceased,districtData/11/recovered,districtData/11/delta/confirmed,districtData/11/delta/deceased,districtData/11/delta/recovered,districtData/12/district,districtData/12/notes,districtData/12/active,districtData/12/confirmed,districtData/12/migratedother,districtData/12/deceased,districtData/12/recovered,districtData/12/delta/confirmed,districtData/12/delta/deceased,districtData/12/delta/recovered,districtData/13/district,districtData/13/notes,districtData/13/active,districtData/13/confirmed,districtData/13/migratedother,districtData/13/deceased,districtData/13/recovered,districtData/13/delta/confirmed,districtData/13/delta/deceased,districtData/13/delta/recovered,districtData/14/district,districtData/14/notes,districtData/14/active,districtData/14/confirmed,districtData/14/migratedother,districtData/14/deceased,districtData/14/recovered,districtData/14/delta/confirmed,districtData/14/delta/deceased,districtData/14/delta/recovered,districtData/15/district,districtData/15/notes,districtData/15/active,districtData/15/confirmed,districtData/15/migratedother,districtData/15/deceased,districtData/15/recovered,districtData/15/delta/confirmed,districtData/15/delta/deceased,districtData/15/delta/recovered,districtData/16/district,districtData/16/notes,districtData/16/active,districtData/16/confirmed,districtData/16/migratedother,districtData/16/deceased,districtData/16/recovered,districtData/16/delta/confirmed,districtData/16/delta/deceased,districtData/16/delta/recovered,districtData/17/district,districtData/17/notes,districtData/17/active,districtData/17/confirmed,districtData/17/migratedother,districtData/17/deceased,districtData/17/recovered,districtData/17/delta/confirmed,districtData/17/delta/deceased,districtData/17/delta/recovered,districtData/18/district,districtData/18/notes,districtData/18/active,districtData/18/confirmed,districtData/18/migratedother,districtData/18/deceased,districtData/18/recovered,districtData/18/delta/confirmed,districtData/18/delta/deceased,districtData/18/delta/recovered,districtData/19/district,districtData/19/notes,districtData/19/active,districtData/19/confirmed,districtData/19/migratedother,districtData/19/deceased,districtData/19/recovered,districtData/19/delta/confirmed,districtData/19/delta/deceased,districtData/19/delta/recovered,districtData/20/district,districtData/20/notes,districtData/20/active,districtData/20/confirmed,districtData/20/migratedother,districtData/20/deceased,districtData/20/recovered,districtData/20/delta/confirmed,districtData/20/delta/deceased,districtData/20/delta/recovered,districtData/21/district,districtData/21/notes,districtData/21/active,districtData/21/confirmed,districtData/21/migratedother,districtData/21/deceased,districtData/21/recovered,districtData/21/delta/confirmed,districtData/21/delta/deceased,districtData/21/delta/recovered,districtData/22/district,districtData/22/notes,districtData/22/active,districtData/22/confirmed,districtData/22/migratedother,districtData/22/deceased,districtData/22/recovered,districtData/22/delta/confirmed,districtData/22/delta/deceased,districtData/22/delta/recovered,districtData/23/district,districtData/23/notes,districtData/23/active,districtData/23/confirmed,districtData/23/migratedother,districtData/23/deceased,districtData/23/recovered,districtData/23/delta/confirmed,districtData/23/delta/deceased,districtData/23/delta/recovered,districtData/24/district,districtData/24/notes,districtData/24/active,districtData/24/confirmed,districtData/24/migratedother,districtData/24/deceased,districtData/24/recovered,districtData/24/delta/confirmed,districtData/24/delta/deceased,districtData/24/delta/recovered,districtData/25/district,districtData/25/notes,districtData/25/active,districtData/25/confirmed,districtData/25/migratedother,districtData/25/deceased,districtData/25/recovered,districtData/25/delta/confirmed,districtData/25/delta/deceased,districtData/25/delta/recovered,districtData/26/district,districtData/26/notes,districtData/26/active,districtData/26/confirmed,districtData/26/migratedother,districtData/26/deceased,districtData/26/recovered,districtData/26/delta/confirmed,districtData/26/delta/deceased,districtData/26/delta/recovered,districtData/27/district,districtData/27/notes,districtData/27/active,districtData/27/confirmed,districtData/27/migratedother,districtData/27/deceased,districtData/27/recovered,districtData/27/delta/confirmed,districtData/27/delta/deceased,districtData/27/delta/recovered,districtData/28/district,districtData/28/notes,districtData/28/active,districtData/28/confirmed,districtData/28/migratedother,districtData/28/deceased,districtData/28/recovered,districtData/28/delta/confirmed,districtData/28/delta/deceased,districtData/28/delta/recovered,districtData/29/district,districtData/29/notes,districtData/29/active,districtData/29/confirmed,districtData/29/migratedother,districtData/29/deceased,districtData/29/recovered,districtData/29/delta/confirmed,districtData/29/delta/deceased,districtData/29/delta/recovered,districtData/30/district,districtData/30/notes,districtData/30/active,districtData/30/confirmed,districtData/30/migratedother,districtData/30/deceased,districtData/30/recovered,districtData/30/delta/confirmed,districtData/30/delta/deceased,districtData/30/delta/recovered,districtData/31/district,districtData/31/notes,districtData/31/active,districtData/31/confirmed,districtData/31/migratedother,districtData/31/deceased,districtData/31/recovered,districtData/31/delta/confirmed,districtData/31/delta/deceased,districtData/31/delta/recovered,districtData/32/district,districtData/32/notes,districtData/32/active,districtData/32/confirmed,districtData/32/migratedother,districtData/32/deceased,districtData/32/recovered,districtData/32/delta/confirmed,districtData/32/delta/deceased,districtData/32/delta/recovered,districtData/33/district,districtData/33/notes,districtData/33/active,districtData/33/confirmed,districtData/33/migratedother,districtData/33/deceased,districtData/33/recovered,districtData/33/delta/confirmed,districtData/33/delta/deceased,districtData/33/delta/recovered,districtData/34/district,districtData/34/notes,districtData/34/active,districtData/34/confirmed,districtData/34/migratedother,districtData/34/deceased,districtData/34/recovered,districtData/34/delta/confirmed,districtData/34/delta/deceased,districtData/34/delta/recovered,districtData/35/district,districtData/35/notes,districtData/35/active,districtData/35/confirmed,districtData/35/migratedother,districtData/35/deceased,districtData/35/recovered,districtData/35/delta/confirmed,districtData/35/delta/deceased,districtData/35/delta/recovered,districtData/36/district,districtData/36/notes,districtData/36/active,districtData/36/confirmed,districtData/36/migratedother,districtData/36/deceased,districtData/36/recovered,districtData/36/delta/confirmed,districtData/36/delta/deceased,districtData/36/delta/recovered,districtData/37/district,districtData/37/notes,districtData/37/active,districtData/37/confirmed,districtData/37/migratedother,districtData/37/deceased,districtData/37/recovered,districtData/37/delta/confirmed,districtData/37/delta/deceased,districtData/37/delta/recovered,districtData/38/district,districtData/38/notes,districtData/38/active,districtData/38/confirmed,districtData/38/migratedother,districtData/38/deceased,districtData/38/recovered,districtData/38/delta/confirmed,districtData/38/delta/deceased,districtData/38/delta/recovered,districtData/39/district,districtData/39/notes,districtData/39/active,districtData/39/confirmed,districtData/39/migratedother,districtData/39/deceased,districtData/39/recovered,districtData/39/delta/confirmed,districtData/39/delta/deceased,districtData/39/delta/recovered,districtData/40/district,districtData/40/notes,districtData/40/active,districtData/40/confirmed,districtData/40/migratedother,districtData/40/deceased,districtData/40/recovered,districtData/40/delta/confirmed,districtData/40/delta/deceased,districtData/40/delta/recovered,districtData/41/district,districtData/41/notes,districtData/41/active,districtData/41/confirmed,districtData/41/migratedother,districtData/41/deceased,districtData/41/recovered,districtData/41/delta/confirmed,districtData/41/delta/deceased,districtData/41/delta/recovered,districtData/42/district,districtData/42/notes,districtData/42/active,districtData/42/confirmed,districtData/42/migratedother,districtData/42/deceased,districtData/42/recovered,districtData/42/delta/confirmed,districtData/42/delta/deceased,districtData/42/delta/recovered,districtData/43/district,districtData/43/notes,districtData/43/active,districtData/43/confirmed,districtData/43/migratedother,districtData/43/deceased,districtData/43/recovered,districtData/43/delta/confirmed,districtData/43/delta/deceased,districtData/43/delta/recovered,districtData/44/district,districtData/44/notes,districtData/44/active,districtData/44/confirmed,districtData/44/migratedother,districtData/44/deceased,districtData/44/recovered,districtData/44/delta/confirmed,districtData/44/delta/deceased,districtData/44/delta/recovered,districtData/45/district,districtData/45/notes,districtData/45/active,districtData/45/confirmed,districtData/45/migratedother,districtData/45/deceased,districtData/45/recovered,districtData/45/delta/confirmed,districtData/45/delta/deceased,districtData/45/delta/recovered,districtData/46/district,districtData/46/notes,districtData/46/active,districtData/46/confirmed,districtData/46/migratedother,districtData/46/deceased,districtData/46/recovered,districtData/46/delta/confirmed,districtData/46/delta/deceased,districtData/46/delta/recovered,districtData/47/district,districtData/47/notes,districtData/47/active,districtData/47/confirmed,districtData/47/migratedother,districtData/47/deceased,districtData/47/recovered,districtData/47/delta/confirmed,districtData/47/delta/deceased,districtData/47/delta/recovered,districtData/48/district,districtData/48/notes,districtData/48/active,districtData/48/confirmed,districtData/48/migratedother,districtData/48/deceased,districtData/48/recovered,districtData/48/delta/confirmed,districtData/48/delta/deceased,districtData/48/delta/recovered,districtData/49/district,districtData/49/notes,districtData/49/active,districtData/49/confirmed,districtData/49/migratedother,districtData/49/deceased,districtData/49/recovered,districtData/49/delta/confirmed,districtData/49/delta/deceased,districtData/49/delta/recovered,districtData/50/district,districtData/50/notes,districtData/50/active,districtData/50/confirmed,districtData/50/migratedother,districtData/50/deceased,districtData/50/recovered,districtData/50/delta/confirmed,districtData/50/delta/deceased,districtData/50/delta/recovered,districtData/51/district,districtData/51/notes,districtData/51/active,districtData/51/confirmed,districtData/51/migratedother,districtData/51/deceased,districtData/51/recovered,districtData/51/delta/confirmed,districtData/51/delta/deceased,districtData/51/delta/recovered,districtData/52/district,districtData/52/notes,districtData/52/active,districtData/52/confirmed,districtData/52/migratedother,districtData/52/deceased,districtData/52/recovered,districtData/52/delta/confirmed,districtData/52/delta/deceased,districtData/52/delta/recovered,districtData/53/district,districtData/53/notes,districtData/53/active,districtData/53/confirmed,districtData/53/migratedother,districtData/53/deceased,districtData/53/recovered,districtData/53/delta/confirmed,districtData/53/delta/deceased,districtData/53/delta/recovered,districtData/54/district,districtData/54/notes,districtData/54/active,districtData/54/confirmed,districtData/54/migratedother,districtData/54/deceased,districtData/54/recovered,districtData/54/delta/confirmed,districtData/54/delta/deceased,districtData/54/delta/recovered,districtData/55/district,districtData/55/notes,districtData/55/active,districtData/55/confirmed,districtData/55/migratedother,districtData/55/deceased,districtData/55/recovered,districtData/55/delta/confirmed,districtData/55/delta/deceased,districtData/55/delta/recovered,districtData/56/district,districtData/56/notes,districtData/56/active,districtData/56/confirmed,districtData/56/migratedother,districtData/56/deceased,districtData/56/recovered,districtData/56/delta/confirmed,districtData/56/delta/deceased,districtData/56/delta/recovered,districtData/57/district,districtData/57/notes,districtData/57/active,districtData/57/confirmed,districtData/57/migratedother,districtData/57/deceased,districtData/57/recovered,districtData/57/delta/confirmed,districtData/57/delta/deceased,districtData/57/delta/recovered,districtData/58/district,districtData/58/notes,districtData/58/active,districtData/58/confirmed,districtData/58/migratedother,districtData/58/deceased,districtData/58/recovered,districtData/58/delta/confirmed,districtData/58/delta/deceased,districtData/58/delta/recovered,districtData/59/district,districtData/59/notes,districtData/59/active,districtData/59/confirmed,districtData/59/migratedother,districtData/59/deceased,districtData/59/recovered,districtData/59/delta/confirmed,districtData/59/delta/deceased,districtData/59/delta/recovered,districtData/60/district,districtData/60/notes,districtData/60/active,districtData/60/confirmed,districtData/60/migratedother,districtData/60/deceased,districtData/60/recovered,districtData/60/delta/confirmed,districtData/60/delta/deceased,districtData/60/delta/recovered,districtData/61/district,districtData/61/notes,districtData/61/active,districtData/61/confirmed,districtData/61/migratedother,districtData/61/deceased,districtData/61/recovered,districtData/61/delta/confirmed,districtData/61/delta/deceased,districtData/61/delta/recovered,districtData/62/district,districtData/62/notes,districtData/62/active,districtData/62/confirmed,districtData/62/migratedother,districtData/62/deceased,districtData/62/recovered,districtData/62/delta/confirmed,districtData/62/delta/deceased,districtData/62/delta/recovered,districtData/63/district,districtData/63/notes,districtData/63/active,districtData/63/confirmed,districtData/63/migratedother,districtData/63/deceased,districtData/63/recovered,districtData/63/delta/confirmed,districtData/63/delta/deceased,districtData/63/delta/recovered,districtData/64/district,districtData/64/notes,districtData/64/active,districtData/64/confirmed,districtData/64/migratedother,districtData/64/deceased,districtData/64/recovered,districtData/64/delta/confirmed,districtData/64/delta/deceased,districtData/64/delta/recovered,districtData/65/district,districtData/65/notes,districtData/65/active,districtData/65/confirmed,districtData/65/migratedother,districtData/65/deceased,districtData/65/recovered,districtData/65/delta/confirmed,districtData/65/delta/deceased,districtData/65/delta/recovered,districtData/66/district,districtData/66/notes,districtData/66/active,districtData/66/confirmed,districtData/66/migratedother,districtData/66/deceased,districtData/66/recovered,districtData/66/delta/confirmed,districtData/66/delta/deceased,districtData/66/delta/recovered,districtData/67/district,districtData/67/notes,districtData/67/active,districtData/67/confirmed,districtData/67/migratedother,districtData/67/deceased,districtData/67/recovered,districtData/67/delta/confirmed,districtData/67/delta/deceased,districtData/67/delta/recovered,districtData/68/district,districtData/68/notes,districtData/68/active,districtData/68/confirmed,districtData/68/migratedother,districtData/68/deceased,districtData/68/recovered,districtData/68/delta/confirmed,districtData/68/delta/deceased,districtData/68/delta/recovered,districtData/69/district,districtData/69/notes,districtData/69/active,districtData/69/confirmed,districtData/69/migratedother,districtData/69/deceased,districtData/69/recovered,districtData/69/delta/confirmed,districtData/69/delta/deceased,districtData/69/delta/recovered,districtData/70/district,districtData/70/notes,districtData/70/active,districtData/70/confirmed,districtData/70/migratedother,districtData/70/deceased,districtData/70/recovered,districtData/70/delta/confirmed,districtData/70/delta/deceased,districtData/70/delta/recovered,districtData/71/district,districtData/71/notes,districtData/71/active,districtData/71/confirmed,districtData/71/migratedother,districtData/71/deceased,districtData/71/recovered,districtData/71/delta/confirmed,districtData/71/delta/deceased,districtData/71/delta/recovered,districtData/72/district,districtData/72/notes,districtData/72/active,districtData/72/confirmed,districtData/72/migratedother,districtData/72/deceased,districtData/72/recovered,districtData/72/delta/confirmed,districtData/72/delta/deceased,districtData/72/delta/recovered,districtData/73/district,districtData/73/notes,districtData/73/active,districtData/73/confirmed,districtData/73/migratedother,districtData/73/deceased,districtData/73/recovered,districtData/73/delta/confirmed,districtData/73/delta/deceased,districtData/73/delta/recovered,districtData/74/district,districtData/74/notes,districtData/74/active,districtData/74/confirmed,districtData/74/migratedother,districtData/74/deceased,districtData/74/recovered,districtData/74/delta/confirmed,districtData/74/delta/deceased,districtData/74/delta/recovered
State Unassigned,UN,Unassigned,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andaman and Nicobar Islands,AN,Nicobars,District-wise numbers are out-dated as cumulative counts for each district are not reported in bulletin,0,0,0,0,0,0,0,0,North and Middle Andaman,District-wise numbers are out-dated as cumulative counts for each district are not reported in bulletin,0,1,0,0,1,0,0,0,South Andaman,District-wise numbers are out-dated as cumulative counts for each district are not reported in bulletin,19,51,0,0,32,0,0,0,Unknown,,-15,7489,0,129,7375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,AP,Foreign Evacuees,,0,434,0,0,434,0,0,0,Anantapur,,284,156460,0,1083,155093,0,0,0,Chittoor,,3142,232690,0,1756,227792,0,0,0,East Godavari,,3334,279192,0,1222,274636,0,0,0,Guntur,,1715,168871,0,1150,166006,0,0,0,Krishna,,3158,110123,0,1226,105739,0,0,0,Kurnool,,292,123418,0,844,122282,0,0,0,Other State,,0,2461,0,0,2461,0,0,0,Prakasam,,2218,130592,0,1013,127361,0,0,0,S.P.S. Nellore,,2514,135365,0,965,131886,0,0,0,Srikakulam,,499,120851,0,766,119586,0,0,0,Visakhapatnam,,762,152904,0,1084,151058,0,0,0,Vizianagaram,,180,81561,0,669,80712,0,0,0,West Godavari,,1465,170379,0,1064,167850,0,0,0,Y.S.R. Kadapa,,739,110840,0,626,109475,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,AR,Anjaw,,79,962,0,2,881,0,0,0,Changlang,,77,3567,0,20,3470,0,0,0,East Kameng,,37,1042,0,0,1005,0,0,0,East Siang,,145,2887,0,16,2726,0,0,0,Kamle,,84,436,0,0,352,0,0,0,Kra Daadi,,7,253,0,0,246,0,0,0,Kurung Kumey,,9,506,0,1,496,0,0,0,Lepa Rada,,37,734,0,2,695,0,0,0,Lohit,,142,2570,0,21,2407,0,0,0,Longding,,27,723,0,2,694,0,0,0,Lower Dibang Valley,,101,2103,0,9,1993,0,0,0,Lower Siang,,41,666,0,8,617,0,0,0,Lower Subansiri,,371,2432,0,9,2052,0,0,0,Namsai,,87,1932,0,15,1830,0,0,0,Pakke Kessang,,15,384,0,0,369,0,0,0,Papum Pare,,1204,16651,0,83,15364,0,0,0,Shi Yomi,,20,202,0,0,182,0,0,0,Siang,,40,384,0,3,341,0,0,0,Tawang,,113,2218,0,17,2088,0,0,0,Tirap,,59,998,0,3,936,0,0,0,Upper Dibang Valley,,45,280,0,2,233,0,0,0,Upper Siang,,83,847,0,1,763,0,0,0,Upper Subansiri,,108,1862,0,5,1749,0,0,0,West Kameng,,181,3100,0,12,2907,0,0,0,West Siang,,114,1702,0,5,1583,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assam,AS,Airport Quarantine,,0,13,0,0,13,0,0,0,Baksa,,5436,5937,0,54,447,0,0,0,Barpeta,,10019,11193,0,150,1024,0,0,0,Biswanath,,7814,8240,0,47,379,0,0,0,Bongaigaon,,5210,6109,0,65,834,0,0,0,Cachar,,21897,23578,0,183,1498,0,0,0,Charaideo,,3273,3425,0,47,105,0,0,0,Chirang,,2318,2570,0,33,219,0,0,0,Darrang,,8189,10016,0,97,1730,0,0,0,Dhemaji,,6643,7119,0,36,440,0,0,0,Dhubri,,6549,7812,0,48,1215,0,0,0,Dibrugarh,,29953,32725,0,363,2409,0,0,0,Dima Hasao,,2823,3034,0,12,199,0,0,0,Goalpara,,38,10426,0,79,568,0,0,0,Golaghat,,19638,21491,0,197,1656,0,0,0,Hailakandi,,4901,6050,0,33,1116,0,0,0,Hojai,,5699,6958,0,99,1160,0,0,0,Jorhat,,20895,22908,0,261,1752,0,0,0,Kamrup,,28699,31015,0,242,2074,0,0,0,Kamrup Metropolitan,,85105,101263,0,788,15370,0,0,0,Karbi Anglong,,6055,6709,0,102,552,0,0,0,Karimganj,,6586,7623,0,82,955,0,0,0,Kokrajhar,,4812,5223,0,58,353,0,0,0,Lakhimpur,,12349,13574,0,90,1135,0,0,0,Majuli,,1605,1693,0,8,80,0,0,0,Morigaon,,12114,12737,0,66,557,0,0,0,Nagaon,,20724,23415,0,185,2506,0,0,0,Nalbari,,8448,9370,0,94,828,0,0,0,Other State,,152,153,0,0,1,0,0,0,Sivasagar,,9027,9657,0,157,473,0,0,0,Sonitpur,,17697,19625,0,201,1727,0,0,0,South Salmara Mankachar,,1770,1833,0,16,47,0,0,0,Tinsukia,,17219,19257,0,240,1798,0,0,0,Udalguri,,4610,5341,0,65,666,0,0,0,West Karbi Anglong,,1169,1208,0,2,37,0,0,0,Unknown,,-398500,112271,1347,1143,508281,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
